Player ID,Full Name,Position,Nationality,Birthday,Height(cm),Weight(kg)
1293,Mohamed Diamé,Midfielder,Senegal,14/06/1987,184cm,
1294,Brahim Díaz,Midfielder,Spain,03/08/1999,171cm,
1295,Mihai-Alexandru Dobre,Midfielder,Romania,30/08/1998,185cm,
1296,Jake Doyle-Hayes,Midfielder,Ireland,30/12/1998,,
1297,Luke Dreher,Midfielder,England,27/11/1998,184cm,
1298,Ondrej Duda,Midfielder,Slovakia,05/12/1994,181cm,
1299,Bobby Duncan,Forward,England,26/06/2001,,
1300,Ovie Ejaria,Midfielder,England,18/11/1997,183cm,
1301,Callum Elder,Defender,Australia,27/01/1995,180cm,
1302,Tommy Elphick,Defender,England,07/09/1987,180cm,
1303,Niall Ennis,Forward,England,20/05/1999,180cm,
1304,Bright Enobakhare,Forward,Nigeria,08/02/1998,178cm,
1305,Cesc Fàbregas,Midfielder,Spain,04/05/1987,180cm,
1306,Ralf Fährmann,Goalkeeper,Germany,27/09/1988,197cm,
1307,Marouane Fellaini,Midfielder,Belgium,22/11/1987,194cm,
1308,Edimilson Fernandes,Midfielder,Switzerland,15/04/1996,187cm,
1309,Jake Flannigan,Midfielder,England,02/02/1996,180cm,
1310,Flávio Cristóvão,Defender,Portugal,23/05/1997,185cm,
1311,Dimitri Foulquier,Defender,Guadeloupe,23/03/1993,183cm,
1312,Simon Francis,Defender,England,16/02/1985,183cm,
1313,Marcel Franke,Defender,Germany,05/04/1993,193cm,
1314,Kieron Freeman,Defender,Wales,21/03/1992,178cm,
1315,Manolo Gabbiadini,Forward,Italy,26/11/1991,181cm,
1316,Luke Garbutt,Defender,England,21/05/1993,179cm,
1317,Brooklyn Genesini,Defender,England,12/12/2001,,
1318,Anthony Georgiou,Midfielder,Cyprus,24/02/1997,179cm,
1319,Paul Gladon,Forward,Netherlands,18/03/1992,188cm,
1320,Paul Glatzel,Forward,England,20/02/2001,,
1321,Andre Green,Forward,England,26/07/1998,180cm,
1322,Mason Greenwood,Forward,England,01/10/2001,181cm,
1323,Daniel Grimshaw,Goalkeeper,England,16/01/1998,185cm,
1324,Idrissa Gueye,Midfielder,Senegal,26/09/1989,174cm,66kg
1325,Sead Haksabanovic,Midfielder,Montenegro,04/05/1999,173cm,
1326,Ethan Hamilton,Midfielder,Scotland,18/10/1998,187cm,
1327,Nathan Harker,Goalkeeper,England,05/11/1998,,
1328,Tomer Hemed,Forward,Israel,02/05/1987,186cm,
1329,Ben Heneghan,Defender,England,19/09/1993,191cm,
1330,Rushian Hepburn-Murphy,Forward,England,28/08/1998,173cm,
1331,Ander Herrera,Midfielder,Spain,14/08/1989,182cm,
1332,Jake Hesketh,Midfielder,England,27/03/1996,168cm,
1333,Heurelho Gomes,Goalkeeper,Brazil,15/02/1981,191cm,
1334,Mateusz Hewelt,Goalkeeper,Poland,23/09/1996,186cm,
1335,Gonzalo Higuaín,Forward,Argentina,10/12/1987,186cm,
1336,Kaylen Hinds,Forward,England,28/01/1998,179cm,
1337,Scott Hogan,Forward,Ireland,13/04/1992,180cm,
1338,José Holebas,Defender,Greece,27/06/1984,184cm,
1339,Ricky Holmes,Midfielder,England,19/06/1987,173cm,
1340,Nathaniel Shio Hong Wan,Midfielder,England,,,
1341,Jordan Hugill,Forward,England,04/06/1992,183cm,
1342,Cameron Humphreys,Defender,England,22/08/1998,185cm,
1343,James Husband,Defender,England,03/01/1994,179cm,
1344,Alan Hutton,Defender,Scotland,30/11/1984,185cm,
1345,Jordon Ibe,Midfielder,England,08/12/1995,176cm,
1346,Vicente Iborra,Midfielder,Spain,16/01/1988,190cm,
1347,Daniel Iversen,Goalkeeper,Denmark,19/07/1997,193cm,80kg
1348,Ivo Pinto,Defender,Portugal,07/01/1990,182cm,
1349,Andi Janjeva,Defender,Kosovo,11/10/2002,,
1350,Daryl Janmaat,Defender,Netherlands,22/07/1989,185cm,
1351,Vincent Janssen,Forward,Netherlands,15/06/1994,184cm,
1352,Mile Jedinak,Midfielder,Australia,03/08/1984,189cm,
1353,Carl Jenkinson,Defender,England,08/02/1992,185cm,
1354,Jiang Guangtai,Defender,China,27/05/1994,181cm,
1355,Joel Pereira,Goalkeeper,Portugal,28/06/1996,188cm,
1356,Viktor Johansson,Goalkeeper,Sweden,14/09/1998,186cm,
1357,George Johnston,Defender,Scotland,01/09/1998,181cm,
1358,Corey Jordan,Defender,England,04/03/1999,185cm,
1359,Joselu,Forward,Spain,27/03/1990,192cm,
1360,Younes Kaboul,Defender,France,04/01/1986,193cm,
1361,Sullay Kaikai,Forward,Sierra Leone,26/08/1995,182cm,
1362,Tomás Kalas,Defender,Czech Republic,15/05/1993,183cm,
1363,Herbie Kane,Midfielder,England,23/11/1998,177cm,
1364,Bartosz Kapustka,Midfielder,Poland,23/12/1996,179cm,
1365,Peter Keen,Goalkeeper,England,16/11/1976,183cm,
1366,Lloyd Kelly,Defender,England,06/10/1998,178cm,70kg
1367,Daniel Kemp,Midfielder,England,11/01/1999,,
1368,Ryan Kent,Forward,England,11/11/1996,172cm,
1369,Ki Sung-Yeung,Midfielder,South Korea,24/01/1989,189cm,
1370,Gavin Kilkenny,Midfielder,Ireland,01/02/2000,170cm,
1371,Christoph Klarer,Midfielder,Austria,14/06/2000,191cm,
1372,Ragnar Klavan,Defender,Estonia,30/10/1985,187cm,
1373,Jonathan Kodjia,Forward,Cote D’Ivoire,22/10/1989,191cm,
1374,Vincent Kompany,Defender,Belgium,10/04/1986,193cm,
1375,Laurent Koscielny,Defender,France,10/09/1985,186cm,
1376,Daniel Lafferty,Defender,Northern Ireland,18/05/1989,180cm,
1377,Caolan Lavery,Forward,Northern Ireland,22/10/1992,180cm,
1378,Adam Leathers,Midfielder,England,14/11/2001,189cm,
1379,Adam Legzdins,Goalkeeper,England,28/11/1986,190cm,
1380,Moritz Leitner,Midfielder,Germany,08/12/1992,174cm,
1381,Léo Bonatini,Forward,Brazil,28/03/1994,185cm,80kg
1382,Jefferson Lerma,Midfielder,Colombia,25/10/1994,179cm,70kg
1383,Stephan Lichtsteiner,Defender,Switzerland,16/01/1984,182cm,
1384,Anders Lindegaard,Goalkeeper,Denmark,13/04/1984,193cm,
1385,Fernando Llorente,Forward,Spain,26/02/1985,193cm,
1386,Lucas Perri,Goalkeeper,Brazil,10/12/1997,194cm,
1387,Lucas Piazón,Midfielder,Brazil,20/01/1994,182cm,
1388,Dodi Lukébakio,Forward,Belgium,24/09/1997,187cm,
1389,Gary Madine,Forward,England,24/08/1990,193cm,
1390,Connor Mahoney,Midfielder,England,12/02/1997,175cm,
1391,Archie Mair,Goalkeeper,Scotland,10/02/2001,198cm,
1392,Eliaquim Mangala,Defender,France,13/02/1991,188cm,
1393,Adrian Mariappa,Defender,Jamaica,03/10/1986,180cm,
1394,Lazar Markovic,Midfielder,Serbia,02/03/1994,175cm,
1395,Ben Marshall,Midfielder,England,29/03/1991,183cm,
1396,Joe Mason,Forward,England,13/05/1991,178cm,
1397,Mason Bloomfield,Forward,England,04/11/1996,191cm,
1398,Ntumba Massanka,Midfielder,England,30/11/1996,191cm,
1399,Luke Matheson,Defender,England,03/10/2002,,
1400,Ross McCormack,Forward,Scotland,18/08/1986,175cm,
1401,Giovanni McGregor,Midfielder,England,09/01/1999,,
1402,Harry McKirdy,Forward,England,29/03/1997,175cm,
1403,Sam McQueen,Defender,England,06/02/1995,180cm,
1404,Nampalys Mendy,Midfielder,Senegal,23/06/1992,167cm,73kg
1405,Chris Mepham,Defender,Wales,05/11/1997,191cm,84kg
1406,Simon Mignolet,Goalkeeper,Belgium,06/03/1988,193cm,
1407,Kevin Mirallas,Forward,Belgium,05/10/1987,182cm,
1408,Elliott Moore,Defender,England,16/03/1997,,
1409,Álvaro Morata,Forward,Spain,23/10/1992,190cm,
1410,Alberto Moreno,Defender,Spain,05/07/1992,171cm,
1411,Ravel Morrison,Midfielder,Jamaica,02/02/1993,175cm,
1412,Jordon Mutch,Midfielder,England,02/12/1991,188cm,
1413,Nacho Monreal,Defender,Spain,26/02/1986,179cm,
1414,Samir Nasri,Midfielder,France,26/06/1987,175cm,
1415,Layton Ndukwu,Forward,England,07/09/1998,177cm,
1416,Nélson Oliveira,Forward,Portugal,08/08/1991,186cm,
1417,Oumar Niasse,Forward,Senegal,18/04/1990,182cm,
1418,Georges-Kévin Nkoudou,Midfielder,Cameroon,13/02/1995,172cm,
1419,Lukas Nmecha,Forward,Germany,14/12/1998,185cm,
1420,Kornelius Normann Hansen,Midfielder,Norway,06/05/2001,175cm,
1421,James Norris,Defender,England,04/04/2003,,
1422,Thomas O'Connor,Midfielder,Ireland,21/04/1999,,
1423,Aaron O'Driscoll,Defender,Ireland,04/04/1999,188cm,
1424,Kieran O'Hara,Goalkeeper,Ireland,22/04/1996,191cm,
1425,Callum O'Hare,Midfielder,England,01/05/1998,175cm,
1426,Aiden O'Neill,Midfielder,Australia,04/07/1998,178cm,
1427,Pedro Obiang,Midfielder,Equatorial Guinea,27/03/1992,185cm,
1428,Nnamdi Ofoborh,Midfielder,Nigeria,07/11/1999,175cm,
1429,Stefano Okaka,Forward,Italy,09/08/1989,186cm,
1430,Shinji Okazaki,Forward,Japan,16/04/1986,174cm,
1431,Oludare Olufunwa,Defender,England,29/07/2001,,
1432,Henry Onyekuru,Forward,Nigeria,05/06/1997,175cm,
1433,David Ospina,Goalkeeper,Colombia,31/08/1988,183cm,
1434,Reece Oxford,Defender,England,16/12/1998,193cm,
1435,Kasey Palmer,Midfielder,Jamaica,09/11/1996,175cm,
1436,David Parkhouse,Forward,Northern Ireland,24/10/1999,185cm,
1437,Felix Passlack,Midfielder,Germany,29/05/1998,170cm,
1438,Alfie Payne,Midfielder,England,07/10/1999,,
1439,Terell Pennant,Midfielder,England,14/09/2002,,
1440,Matthew Pennington,Defender,England,06/10/1994,185cm,
1441,Roberto Pereyra,Midfielder,Argentina,07/01/1991,182cm,
1442,Nathaniel Phillips,Defender,England,21/03/1997,190cm,
1443,Julio Pleguezuelo,Defender,Spain,26/01/1997,180cm,
1444,Pote,Midfielder,Portugal,28/06/1998,173cm,
1445,Joe Powell,Midfielder,England,30/10/1998,178cm,
1446,Sebastian Prödl,Defender,Austria,21/06/1987,194cm,
1447,Marc Pugh,Midfielder,England,02/04/1987,180cm,
1448,Jason David Ian Puncheon,Midfielder,England,18/06/1986,173cm,
1449,Bojan Radulovic,Forward,Serbia,29/12/1999,191cm,
1450,Rafael Camacho,Midfielder,Portugal,22/05/2000,175cm,
1451,Sean Raggett,Defender,England,17/04/1993,181cm,
1452,Largie Ramazani,Forward,Belgium,27/02/2001,167cm,
1453,Aaron Ramsey,Midfielder,Wales,26/12/1990,178cm,
1454,Panagiotis Retsos,Defender,Greece,09/08/1998,186cm,
1455,Jordan Rhodes,Forward,Scotland,05/02/1990,185cm,
1456,Diego Rico,Defender,Spain,23/02/1993,180cm,
1457,Callum Robinson,Forward,Ireland,02/02/1995,178cm,
1458,Roderick Miranda,Defender,Portugal,30/03/1991,191cm,
1459,Jack Roles,Midfielder,Cyprus,26/02/1999,,
1460,Will Russ,Forward,Wales,08/11/2002,,
1461,Bakary Sako,Midfielder,Mali,26/04/1988,183cm,
1462,Ismaïla Sarr,Forward,Senegal,25/02/1998,185cm,
1463,Christian Saydee,Forward,England,10/05/2002,184cm,
1464,Morgan Schneiderlin,Midfielder,France,08/11/1989,181cm,
1465,Joel Senior,Defender,England,24/06/1999,181cm,
1466,Sam Sherring,Defender,England,08/05/2000,,
1467,Jack Simpson,Defender,England,18/12/1996,178cm,
1468,Josh Sims,Midfielder,England,28/03/1997,174cm,
1469,Jerome Sinclair,Forward,England,20/09/1996,173cm,
1470,Callum Slattery,Midfielder,England,08/02/1999,175cm,
1471,Dominic Solanke,Forward,England,14/09/1997,187cm,80kg
1472,Pape Souaré,Defender,Senegal,06/06/1990,178cm,
1473,Bayli Spencer-Adams,Defender,Guyana,26/06/2001,,
1474,Julian Speroni,Goalkeeper,Argentina,18/05/1979,186cm,
1475,Dennis Srbeny,Forward,Germany,05/05/1994,189cm,
1476,Jack Stacey,Defender,England,06/04/1996,180cm,62kg
1477,Junior Stanislas,Midfielder,England,26/11/1989,183cm,76kg
1478,Richard Stearman,Defender,England,19/08/1987,191cm,
1479,Michael Stensgaard,Goalkeeper,Denmark,01/09/1974,188cm,
1480,Jamie Sterry,Defender,England,21/11/1995,180cm,
1481,Enda Stevens,Defender,Ireland,09/07/1990,183cm,
1482,Daniel Sturridge,Forward,England,01/09/1989,188cm,
1483,Denis Suárez,Midfielder,Spain,06/01/1994,176cm,
1484,Andrew Surman,Midfielder,England,20/08/1986,178cm,
1485,Sam Surridge,Forward,England,28/07/1998,191cm,77kg
1486,Markus Suttner,Defender,Austria,16/04/1987,179cm,
1487,Alexander Sørloth,Forward,Norway,05/12/1995,195cm,
1488,Shani Tarashaj,Forward,Switzerland,07/02/1995,176cm,
1489,Alexander Tettey,Midfielder,Norway,04/04/1986,180cm,
1490,Timi Odusina,Defender,England,28/10/1999,,
1491,Toni Martínez,Forward,Spain,30/06/1997,180cm,
1492,Adama Traoré,Forward,Spain,25/01/1996,178cm,86kg
1493,Mark Travers,Goalkeeper,Ireland,18/05/1999,191cm,82kg
1494,Aaron Tshibola,Midfielder,DR Congo,02/01/1995,190cm,
1495,Joe Tupper,Goalkeeper,England,15/11/1997,,
1496,Leonardo Ulloa,Forward,Argentina,26/07/1986,188cm,
1497,Antonio Valencia,Defender,Ecuador,04/08/1985,180cm,
1498,Jesús Vallejo,Defender,Spain,05/01/1997,184cm,
1499,Sam Vokes,Forward,Wales,21/10/1989,186cm,
1500,Kyle Walker,Defender,England,28/05/1990,178cm,70kg
1501,Jonathan Walters,Forward,Ireland,20/09/1983,183cm,
1502,Victor Wanyama,Midfielder,Kenya,25/06/1991,188cm,
1503,Stephen Ward,Defender,Ireland,20/08/1985,184cm,
1504,Conor Washington,Forward,Northern Ireland,18/05/1992,178cm,
1505,Elliot Watt,Midfielder,Scotland,11/03/2000,175cm,
1506,Kelland Watts,Defender,England,03/11/1999,192cm,
1507,Nahki Wells,Forward,Bermuda,01/06/1990,170cm,
1508,Glenn Whelan,Midfielder,Ireland,13/01/1984,180cm,
1509,Yanic-Sonny Wildschut,Forward,Suriname,01/11/1991,187cm,
1510,Jetro Willems,Defender,Netherlands,30/03/1994,169cm,
1511,Jonathan Williams,Midfielder,Wales,09/10/1993,168cm,
1512,Callum Wilson,Forward,England,27/02/1992,180cm,66kg
1513,Henry Wise,Midfielder,England,01/01/2000,174cm,
1514,Ashley Young,Defender,England,09/07/1985,175cm,65kg
1515,Pablo Zabaleta,Defender,Argentina,16/01/1985,176cm,
1516,Marvin Zeegelaar,Defender,Netherlands,12/08/1990,186cm,
1517,Jordan Zemura,Defender,Zimbabwe,14/11/1999,173cm,
1518,Nabili Zoubdi Touaizi,Forward,Morocco,01/02/2001,183cm,
1519,Chuba Akpom,Forward,England,09/10/1995,183cm,
1520,Alfie Jones,Defender,England,07/10/1997,191cm,
1521,Paulo Alves,Midfielder,Portugal,25/12/1997,176cm,
1522,Floyd Ayité,Midfielder,Togo,15/12/1988,175cm,
1523,Ryan Babel,Forward,Netherlands,19/12/1986,185cm,
1524,Leandro Bacuna,Midfielder,Curacao,21/08/1991,187cm,
1525,Sam Baldock,Forward,England,15/03/1989,170cm,
1526,Leon Balogun,Defender,Nigeria,28/06/1988,190cm,
1527,Sol Bamba,Defender,Cote D’Ivoire,13/01/1985,190cm,
1528,Connor Barrett,Defender,England,01/03/2002,,
1529,Joe Bennett,Defender,England,28/03/1990,183cm,
1530,Daley Blind,Defender,Netherlands,09/03/1990,180cm,
1531,Jack Bodenham,Defender,Wales,29/09/1999,,
1532,Jérémie Boga,Forward,Cote D’Ivoire,03/01/1997,172cm,
1533,Ádám Bogdán,Goalkeeper,Hungary,27/09/1987,193cm,
1534,Omar Bogle,Forward,England,26/07/1992,187cm,
1535,Brad Smith,Defender,Australia,09/04/1994,178cm,
1536,Brian Murphy,Goalkeeper,Ireland,07/05/1983,183cm,
1537,Ciaron Brown,Defender,Northern Ireland,14/01/1998,185cm,
1538,Craig Bryson,Midfielder,Scotland,06/11/1986,170cm,
1539,Harry Burgoyne,Goalkeeper,England,28/12/1996,195cm,
1540,Reece Burke,Defender,England,02/09/1996,189cm,
1541,Yohan Cabaye,Midfielder,France,14/01/1986,174cm,
1542,Lee Camp,Goalkeeper,Northern Ireland,22/08/1984,183cm,
1543,Emre Can,Midfielder,Germany,12/01/1994,186cm,
1544,Baily Cargill,Defender,England,05/07/1995,189cm,
1545,Michael Carrick,Midfielder,England,28/07/1981,188cm,
1546,Chris Löwe,Defender,Germany,16/04/1989,175cm,
1547,Ibrahima Cissé,Midfielder,Guinea,28/02/1994,184cm,
1548,Bradley Collins,Goalkeeper,England,18/02/1997,184cm,
1549,Thibaut Courtois,Goalkeeper,Belgium,11/05/1992,200cm,
1550,Cameron Coxe,Defender,Wales,18/12/1998,185cm,
1551,Cristián Cuevas,Defender,Chile,02/04/1995,173cm,
1552,Loïc Damour,Midfielder,France,08/01/1991,180cm,
1553,Steven Davis,Midfielder,Northern Ireland,01/01/1985,173cm,
1554,Damien Delaney,Defender,Ireland,20/07/1981,191cm,
1555,Alex Denny,Midfielder,England,12/04/2000,186cm,
1556,Laurent Depoitre,Forward,Belgium,07/12/1988,191cm,
1557,Sylvain Deslandes,Defender,France,25/04/1997,178cm,
1558,Adama Diakhaby,Forward,France,05/07/1996,184cm,
1559,Diego Cavalieri,Goalkeeper,Brazil,01/12/1982,189cm,
1560,Brice Dja Djédjé,Defender,Cote D’Ivoire,23/12/1990,170cm,
1561,Vlad Dragomir,Midfielder,Romania,24/04/1999,178cm,
1562,Aleksandar Dragovic,Defender,Austria,06/03/1991,186cm,
1563,Demeaco Duhaney,Defender,England,13/10/1998,180cm,
1564,Stephen Duke-McKenna,Midfielder,Guyana,17/08/2000,,
1565,Erik Durm,Defender,Germany,12/05/1992,182cm,
1566,Ethan Ebanks-Landell,Defender,England,16/12/1992,188cm,
1567,Bruno Ecuele Manga,Defender,Gabon,16/07/1988,186cm,
1568,Rarmani Edmonds-Green,Defender,England,14/01/1999,,
1569,Eduardo,Goalkeeper,Portugal,19/09/1982,187cm,
1570,Tayo Edun,Midfielder,England,14/05/1998,170cm,
1571,Neil Etheridge,Goalkeeper,Philippines,07/02/1990,188cm,
1572,Patrice Evra,Defender,France,15/05/1981,174cm,
1573,Adam Federici,Goalkeeper,Australia,31/01/1985,188cm,
1574,Liam Feeney,Midfielder,England,28/04/1986,183cm,
1575,Jon Flanagan,Defender,England,01/01/1993,181cm,
1576,Michael Folivi,Forward,England,25/02/1998,180cm,
1577,Marlon Fossey,Defender,United States,09/09/1998,180cm,
1578,Sam Gallagher,Forward,England,15/09/1995,194cm,
1579,Aleix García,Midfielder,Spain,28/06/1997,173cm,
1580,Benjamín Garré,Midfielder,Argentina,11/07/2000,172cm,
1581,Charlie Gilmour,Midfielder,Scotland,11/02/1999,171cm,
1582,Connor Goldson,Defender,England,18/12/1992,191cm,
1583,Anthony Gordon,Forward,England,24/02/2001,,
1584,Jon Gorenc Stankovic,Defender,Slovenia,14/01/1996,190cm,
1585,Frédéric Gounongbe,Forward,Benin,01/05/1988,191cm,
1586,Lewis Grabban,Forward,England,12/01/1988,183cm,
1587,Jordan Graham,Midfielder,England,05/03/1995,182cm,
1588,Karlan Grant,Forward,England,18/09/1997,180cm,
1589,Robert Green,Goalkeeper,England,18/01/1980,187cm,
1590,Greg Cunningham,Defender,Ireland,31/01/1991,183cm,
1591,Aron Gunnarsson,Midfielder,Iceland,22/04/1989,178cm,
1592,Florent Hadergjonaj,Defender,Kosovo,31/07/1994,182cm,
1593,Massadio Haïdara,Defender,Mali,02/12/1992,179cm,
1594,Gregory Halford,Defender,England,08/12/1984,193cm,
1595,Ben Hamer,Goalkeeper,England,20/11/1987,192cm,
1596,Kadeem Harris,Midfielder,England,08/06/1993,175cm,
1597,Isaac Hayden,Midfielder,England,22/03/1995,185cm,
1598,Eden Hazard,Forward,Belgium,07/01/1991,175cm,
1599,Rhys Healey,Forward,England,06/12/1994,180cm,
1600,Michael Hefele,Defender,Germany,01/09/1990,192cm,
1601,Jordan Henderson,Midfielder,England,17/06/1990,182cm,67kg
1602,Dion Henry,Goalkeeper,England,12/09/1997,180cm,
1603,Jordy Hiwula-Mayifuila,Forward,England,21/09/1994,178cm,
1604,Shaun Hobson,Defender,England,29/06/1998,,
1605,Jonathan Hogg,Midfielder,England,06/12/1988,170cm,
1606,Junior Hoilett,Midfielder,Canada,05/06/1990,173cm,
1607,Tareiq Holmes-Dennis,Defender,England,31/10/1995,175cm,
1608,Fraser Hornby,Forward,Scotland,13/09/1999,195cm,
1609,Sam Hughes,Defender,England,15/04/1997,,
1610,Lloyd Humphries,Midfielder,Wales,03/10/1997,,
1611,Uwe Hünemeier,Defender,Germany,09/01/1986,189cm,
1612,Des Hutchinson,Midfielder,Ireland,05/12/1996,,
1613,Robert Huth,Defender,Germany,18/08/1984,191cm,
1614,Emerson Hyndman,Midfielder,United States,09/04/1996,170cm,
1615,Carl Ikeme,Goalkeeper,Nigeria,08/06/1986,188cm,
1616,Dejan Iliev,Goalkeeper,North Macedonia,25/02/1995,195cm,
1617,Rohan Ince,Midfielder,England,08/11/1992,191cm,
1618,Ben Jackson,Defender,England,22/02/2001,,
1619,Matty James,Midfielder,England,22/07/1991,181cm,
1620,Moritz Jenz,Defender,Germany,30/04/1999,190cm,
1621,Jesús Gámez,Defender,Spain,10/04/1985,177cm,
1622,João Mário,Midfielder,Portugal,19/01/1993,179cm,
1623,Declan John,Defender,Wales,30/06/1995,178cm,
1624,Jonathan Dinzeyi,Defender,England,13/10/1999,,
1625,Juninho Bacuna,Midfielder,Curacao,07/08/1997,178cm,
1626,Elias Kachunga,Forward,DR Congo,22/04/1992,178cm,
1627,Mattias Käit,Midfielder,Estonia,29/06/1998,186cm,
1628,Orestis Karnezis,Goalkeeper,Greece,11/07/1985,189cm,
1629,Olarenwaju Kayode,Forward,Nigeria,08/05/1993,176cm,
1630,Matthew Kennedy,Defender,Northern Ireland,01/11/1994,175cm,
1631,Davy Klaassen,Midfielder,Netherlands,21/02/1993,179cm,
1632,Shayne Lavery,Forward,Northern Ireland,08/12/1998,,
1633,Lee Chung-Yong,Midfielder,South Korea,02/07/1988,180cm,
1634,Harry Lewis,Goalkeeper,England,20/12/1997,191cm,
1635,Jason Lokilo,Midfielder,DR Congo,17/09/1998,175cm,
1636,Levi Lumeka,Forward,England,05/09/1998,170cm,
1637,Niki Mäenpää,Goalkeeper,Finland,23/01/1985,190cm,
1638,Pablo Maffeo,Defender,Spain,12/07/1997,172cm,
1639,Moses Makasi,Midfielder,England,22/09/1995,,
1640,Scott Malone,Defender,England,25/03/1991,189cm,
1641,Marcelo Djaló,Defender,Guinea-Bissau,08/10/1993,193cm,
1642,Dean Marney,Midfielder,England,31/01/1984,183cm,
1643,Brandon Mason,Defender,England,30/09/1997,173cm,
1644,Conor Masterson,Defender,Ireland,08/09/1998,,
1645,Rabbi Matondo,Forward,Wales,09/09/2000,175cm,
1646,Chancel Mbemba,Defender,DR Congo,08/08/1994,182cm,
1647,Isaac Mbenza,Forward,Belgium,08/03/1996,187cm,
1648,Allan McGregor,Goalkeeper,Scotland,31/01/1982,183cm,
1649,Ibrahim Meite,Forward,England,29/07/1996,188cm,
1650,Nathaniel Mendez-Laing,Midfielder,England,15/04/1992,180cm,
1651,Mikel Merino,Midfielder,Spain,22/06/1996,188cm,
1652,Per Mertesacker,Defender,Germany,29/09/1984,198cm,
1653,Demetri Mitchell,Defender,England,11/01/1997,181cm,
1654,Ramiro Mori,Defender,Argentina,05/03/1991,186cm,
1655,Sean Morrison,Defender,England,08/01/1991,193cm,
1656,Steve Mounié,Forward,Benin,29/09/1994,190cm,
1657,Joy Mukena,Defender,England,03/07/1999,,
1658,Josh Murphy,Midfielder,England,24/02/1995,173cm,
1659,Ahmed Musa,Forward,Nigeria,14/10/1992,171cm,
1660,Alfred N'Diaye,Midfielder,Senegal,06/03/1990,193cm,
1661,Mikael Ndjoli,Forward,England,16/12/1998,183cm,
1662,Didier Ndong,Midfielder,Gabon,17/06/1994,179cm,
1663,Vashon Neufville,Defender,England,18/07/1999,173cm,
1664,Håvard Nordtveit,Defender,Norway,21/06/1990,188cm,
1665,Lewis O'Brien,Midfielder,England,14/10/1998,173cm,63kg
1666,Stuart O'Keefe,Midfielder,England,04/03/1991,173cm,
1667,Tashan Oakley-Boothe,Midfielder,England,14/02/2000,182cm,
1668,Phil Ofosu-Ayeh,Defender,Ghana,15/09/1991,181cm,
1669,Nathanael Ogbeta,Defender,England,28/04/2001,,
1670,Prince Alban Oniangué,Midfielder,Congo,04/11/1988,190cm,
1671,Jordi Osei-Tutu,Defender,England,02/10/1998,176cm,
1672,Costel Pantilimon,Goalkeeper,Romania,01/02/1987,203cm,
1673,Josh Pask,Defender,England,01/11/1997,187cm,
1674,Callum Paterson,Forward,Scotland,13/10/1994,183cm,
1675,Jack Payne,Midfielder,England,25/10/1994,165cm,
1676,Pedro Pereira,Midfielder,Portugal,28/06/1998,173cm,
1677,Lucas Pérez,Forward,Spain,10/09/1988,180cm,
1678,Jérémy Pied,Defender,France,23/02/1989,174cm,
1679,Anthony Pilkington,Midfielder,Ireland,06/06/1988,180cm,
1680,Alex Pritchard,Midfielder,England,03/05/1993,171cm,
1681,Collin Quaner,Forward,Germany,18/06/1991,191cm,
1682,Erdal Rakip,Midfielder,North Macedonia,13/02/1996,180cm,
1683,Joe Ralls,Midfielder,England,12/10/1993,183cm,
1684,Ramadan Sobhi,Midfielder,Egypt,23/01/1997,189cm,
1685,Jeff Reine-Adélaïde,Midfielder,France,17/01/1998,183cm,
1686,Jazz Richards,Defender,Wales,12/04/1991,185cm,
1687,Patrick Roberts,Midfielder,England,05/02/1997,168cm,
1688,Joel Robles,Goalkeeper,Spain,17/06/1990,195cm,78kg
1689,Liam Rosenior,Defender,England,09/07/1984,178cm,
1690,Aaron Rowe,Midfielder,England,07/09/2000,,
1691,Rui Fonte,Forward,Portugal,23/04/1990,179cm,
1692,Abdelhamid Sabiri,Midfielder,Morocco,28/11/1996,186cm,
1693,Emiliano Sala,Forward,Argentina,31/10/1990,187cm,
1694,Martin Samuelsen,Midfielder,Norway,17/04/1997,189cm,
1695,Santi Cazorla,Midfielder,Spain,13/12/1984,168cm,
1696,Sean Scannell,Midfielder,Ireland,17/09/1990,176cm,
1697,Christopher Schindler,Defender,Germany,29/04/1990,188cm,
1698,Ryan Schofield,Goalkeeper,England,11/12/1999,190cm,
1699,André Schürrle,Midfielder,Germany,06/11/1990,184cm,
1700,Kyle Scott,Midfielder,United States,22/12/1997,172cm,
1701,Matz Sels,Goalkeeper,Belgium,26/02/1992,188cm,
1702,Samuel Sharrock-Peplow,Midfielder,England,14/07/2002,,
1703,Steve Sidwell,Midfielder,England,14/12/1982,178cm,
1704,Jiri Skalak,Midfielder,Czech Republic,12/03/1992,177cm,
1705,Adam Smith,Defender,England,29/04/1991,180cm,78kg
1706,Alex Smithies,Goalkeeper,England,05/03/1990,185cm,84kg
1707,Ben Stevenson,Midfielder,England,23/03/1997,183cm,
1708,Stuart Taylor,Goalkeeper,England,28/11/1980,198cm,
1709,Dusan Tadic,Forward,Serbia,20/11/1988,181cm,
1710,Taye Ashby-Hammond,Goalkeeper,England,21/03/1999,186cm,
1711,Kyle Taylor,Midfielder,England,26/05/1999,167cm,
1712,George Thomas,Midfielder,Wales,24/03/1997,173cm,
1713,Jared Thompson,Goalkeeper,Northern Ireland,23/02/1999,,
1714,Jón Thorsteinsson,Forward,Iceland,26/11/1998,177cm,
