Player ID,Full Name,Position,Nationality,Birthday,Height(cm),Weight(kg)
1301,Callum Elder,Defender,Australia,27/01/1995,180,\N
1302,Tommy Elphick,Defender,England,07/09/1987,180,\N
1303,Niall Ennis,Forward,England,20/05/1999,180,\N
1304,Bright Enobakhare,Forward,Nigeria,08/02/1998,178,\N
1305,Cesc Fàbregas,Midfielder,Spain,04/05/1987,180,\N
1306,Ralf Fährmann,Goalkeeper,Germany,27/09/1988,197,\N
1307,Marouane Fellaini,Midfielder,Belgium,22/11/1987,194,\N
1308,Edimilson Fernandes,Midfielder,Switzerland,15/04/1996,187,\N
1309,Jake Flannigan,Midfielder,England,02/02/1996,180,\N
1310,Flávio Cristóvão,Defender,Portugal,23/05/1997,185,\N
1311,Dimitri Foulquier,Defender,Guadeloupe,23/03/1993,183,\N
1312,Simon Francis,Defender,England,16/02/1985,183,\N
1313,Marcel Franke,Defender,Germany,05/04/1993,193,\N
1314,Kieron Freeman,Defender,Wales,21/03/1992,178,\N
1315,Manolo Gabbiadini,Forward,Italy,26/11/1991,181,\N
1316,Luke Garbutt,Defender,England,21/05/1993,179,\N
1317,Brooklyn Genesini,Defender,England,12/12/2001,\N,\N
1318,Anthony Georgiou,Midfielder,Cyprus,24/02/1997,179,\N
1319,Paul Gladon,Forward,Netherlands,18/03/1992,188,\N
1320,Paul Glatzel,Forward,England,20/02/2001,\N,\N
1321,Andre Green,Forward,England,26/07/1998,180,\N
1322,Mason Greenwood,Forward,England,01/10/2001,181,\N
1323,Daniel Grimshaw,Goalkeeper,England,16/01/1998,185,\N
1324,Idrissa Gueye,Midfielder,Senegal,26/09/1989,174,66
1325,Sead Haksabanovic,Midfielder,Montenegro,04/05/1999,173,\N
1326,Ethan Hamilton,Midfielder,Scotland,18/10/1998,187,\N
1327,Nathan Harker,Goalkeeper,England,05/11/1998,\N,\N
1328,Tomer Hemed,Forward,Israel,02/05/1987,186,\N
1329,Ben Heneghan,Defender,England,19/09/1993,191,\N
1330,Rushian Hepburn-Murphy,Forward,England,28/08/1998,173,\N
1331,Ander Herrera,Midfielder,Spain,14/08/1989,182,\N
1332,Jake Hesketh,Midfielder,England,27/03/1996,168,\N
1333,Heurelho Gomes,Goalkeeper,Brazil,15/02/1981,191,\N
1334,Mateusz Hewelt,Goalkeeper,Poland,23/09/1996,186,\N
1335,Gonzalo Higuaín,Forward,Argentina,10/12/1987,186,\N
1336,Kaylen Hinds,Forward,England,28/01/1998,179,\N
1337,Scott Hogan,Forward,Ireland,13/04/1992,180,\N
1338,José Holebas,Defender,Greece,27/06/1984,184,\N
1339,Ricky Holmes,Midfielder,England,19/06/1987,173,\N
1340,Nathaniel Shio Hong Wan,Midfielder,England,\N,\N,\N
1341,Jordan Hugill,Forward,England,04/06/1992,183,\N
1342,Cameron Humphreys,Defender,England,22/08/1998,185,\N
1343,James Husband,Defender,England,03/01/1994,179,\N
1344,Alan Hutton,Defender,Scotland,30/11/1984,185,\N
1345,Jordon Ibe,Midfielder,England,08/12/1995,176,\N
1346,Vicente Iborra,Midfielder,Spain,16/01/1988,190,\N
1347,Daniel Iversen,Goalkeeper,Denmark,19/07/1997,193,80
1348,Ivo Pinto,Defender,Portugal,07/01/1990,182,\N
1349,Andi Janjeva,Defender,Kosovo,11/10/2002,\N,\N
1350,Daryl Janmaat,Defender,Netherlands,22/07/1989,185,\N
1351,Vincent Janssen,Forward,Netherlands,15/06/1994,184,\N
1352,Mile Jedinak,Midfielder,Australia,03/08/1984,189,\N
1353,Carl Jenkinson,Defender,England,08/02/1992,185,\N
1354,Jiang Guangtai,Defender,China,27/05/1994,181,\N
1355,Joel Pereira,Goalkeeper,Portugal,28/06/1996,188,\N
1356,Viktor Johansson,Goalkeeper,Sweden,14/09/1998,186,\N
1357,George Johnston,Defender,Scotland,01/09/1998,181,\N
1358,Corey Jordan,Defender,England,04/03/1999,185,\N
1359,Joselu,Forward,Spain,27/03/1990,192,\N
1360,Younes Kaboul,Defender,France,04/01/1986,193,\N
1361,Sullay Kaikai,Forward,Sierra Leone,26/08/1995,182,\N
1362,Tomás Kalas,Defender,Czech Republic,15/05/1993,183,\N
1363,Herbie Kane,Midfielder,England,23/11/1998,177,\N
1364,Bartosz Kapustka,Midfielder,Poland,23/12/1996,179,\N
1365,Peter Keen,Goalkeeper,England,16/11/1976,183,\N
1366,Lloyd Kelly,Defender,England,06/10/1998,178,70
1367,Daniel Kemp,Midfielder,England,11/01/1999,\N,\N
1368,Ryan Kent,Forward,England,11/11/1996,172,\N
1369,Ki Sung-Yeung,Midfielder,South Korea,24/01/1989,189,\N
1370,Gavin Kilkenny,Midfielder,Ireland,01/02/2000,170,\N
1371,Christoph Klarer,Midfielder,Austria,14/06/2000,191,\N
1372,Ragnar Klavan,Defender,Estonia,30/10/1985,187,\N
1373,Jonathan Kodjia,Forward,Cote D’Ivoire,22/10/1989,191,\N
1374,Vincent Kompany,Defender,Belgium,10/04/1986,193,\N
1375,Laurent Koscielny,Defender,France,10/09/1985,186,\N
1376,Daniel Lafferty,Defender,Northern Ireland,18/05/1989,180,\N
1377,Caolan Lavery,Forward,Northern Ireland,22/10/1992,180,\N
1378,Adam Leathers,Midfielder,England,14/11/2001,189,\N
1379,Adam Legzdins,Goalkeeper,England,28/11/1986,190,\N
1380,Moritz Leitner,Midfielder,Germany,08/12/1992,174,\N
1381,Léo Bonatini,Forward,Brazil,28/03/1994,185,80
1382,Jefferson Lerma,Midfielder,Colombia,25/10/1994,179,70
1383,Stephan Lichtsteiner,Defender,Switzerland,16/01/1984,182,\N
1384,Anders Lindegaard,Goalkeeper,Denmark,13/04/1984,193,\N
1385,Fernando Llorente,Forward,Spain,26/02/1985,193,\N
1386,Lucas Perri,Goalkeeper,Brazil,10/12/1997,194,\N
1387,Lucas Piazón,Midfielder,Brazil,20/01/1994,182,\N
1388,Dodi Lukébakio,Forward,Belgium,24/09/1997,187,\N
1389,Gary Madine,Forward,England,24/08/1990,193,\N
1390,Connor Mahoney,Midfielder,England,12/02/1997,175,\N
1391,Archie Mair,Goalkeeper,Scotland,10/02/2001,198,\N
1392,Eliaquim Mangala,Defender,France,13/02/1991,188,\N
1393,Adrian Mariappa,Defender,Jamaica,03/10/1986,180,\N
1394,Lazar Markovic,Midfielder,Serbia,02/03/1994,175,\N
1395,Ben Marshall,Midfielder,England,29/03/1991,183,\N
1396,Joe Mason,Forward,England,13/05/1991,178,\N
1397,Mason Bloomfield,Forward,England,04/11/1996,191,\N
1398,Ntumba Massanka,Midfielder,England,30/11/1996,191,\N
1399,Luke Matheson,Defender,England,03/10/2002,\N,\N
1400,Ross McCormack,Forward,Scotland,18/08/1986,175,\N
1401,Giovanni McGregor,Midfielder,England,09/01/1999,\N,\N
1402,Harry McKirdy,Forward,England,29/03/1997,175,\N
1403,Sam McQueen,Defender,England,06/02/1995,180,\N
1404,Nampalys Mendy,Midfielder,Senegal,23/06/1992,167,73
1405,Chris Mepham,Defender,Wales,05/11/1997,191,84
1406,Simon Mignolet,Goalkeeper,Belgium,06/03/1988,193,\N
1407,Kevin Mirallas,Forward,Belgium,05/10/1987,182,\N
1408,Elliott Moore,Defender,England,16/03/1997,\N,\N
1409,Álvaro Morata,Forward,Spain,23/10/1992,190,\N
1410,Alberto Moreno,Defender,Spain,05/07/1992,171,\N
1411,Ravel Morrison,Midfielder,Jamaica,02/02/1993,175,\N
1412,Jordon Mutch,Midfielder,England,02/12/1991,188,\N
1413,Nacho Monreal,Defender,Spain,26/02/1986,179,\N
1414,Samir Nasri,Midfielder,France,26/06/1987,175,\N
1415,Layton Ndukwu,Forward,England,07/09/1998,177,\N
1416,Nélson Oliveira,Forward,Portugal,08/08/1991,186,\N
1417,Oumar Niasse,Forward,Senegal,18/04/1990,182,\N
1418,Georges-Kévin Nkoudou,Midfielder,Cameroon,13/02/1995,172,\N
1419,Lukas Nmecha,Forward,Germany,14/12/1998,185,\N
1420,Kornelius Normann Hansen,Midfielder,Norway,06/05/2001,175,\N
1421,James Norris,Defender,England,04/04/2003,\N,\N
1422,Thomas O'Connor,Midfielder,Ireland,21/04/1999,\N,\N
1423,Aaron O'Driscoll,Defender,Ireland,04/04/1999,188,\N
1424,Kieran O'Hara,Goalkeeper,Ireland,22/04/1996,191,\N
1425,Callum O'Hare,Midfielder,England,01/05/1998,175,\N
1426,Aiden O'Neill,Midfielder,Australia,04/07/1998,178,\N
1427,Pedro Obiang,Midfielder,Equatorial Guinea,27/03/1992,185,\N
1428,Nnamdi Ofoborh,Midfielder,Nigeria,07/11/1999,175,\N
1429,Stefano Okaka,Forward,Italy,09/08/1989,186,\N
1430,Shinji Okazaki,Forward,Japan,16/04/1986,174,\N
1431,Oludare Olufunwa,Defender,England,29/07/2001,\N,\N
1432,Henry Onyekuru,Forward,Nigeria,05/06/1997,175,\N
1433,David Ospina,Goalkeeper,Colombia,31/08/1988,183,\N
1434,Reece Oxford,Defender,England,16/12/1998,193,\N
1435,Kasey Palmer,Midfielder,Jamaica,09/11/1996,175,\N
1436,David Parkhouse,Forward,Northern Ireland,24/10/1999,185,\N
1437,Felix Passlack,Midfielder,Germany,29/05/1998,170,\N
1438,Alfie Payne,Midfielder,England,07/10/1999,\N,\N
1439,Terell Pennant,Midfielder,England,14/09/2002,\N,\N
1440,Matthew Pennington,Defender,England,06/10/1994,185,\N
1441,Roberto Pereyra,Midfielder,Argentina,07/01/1991,182,\N
1442,Nathaniel Phillips,Defender,England,21/03/1997,190,\N
1443,Julio Pleguezuelo,Defender,Spain,26/01/1997,180,\N
1444,Pote,Midfielder,Portugal,28/06/1998,173,\N
1445,Joe Powell,Midfielder,England,30/10/1998,178,\N
1446,Sebastian Prödl,Defender,Austria,21/06/1987,194,\N
1447,Marc Pugh,Midfielder,England,02/04/1987,180,\N
1448,Jason David Ian Puncheon,Midfielder,England,18/06/1986,173,\N
1449,Bojan Radulovic,Forward,Serbia,29/12/1999,191,\N
1450,Rafael Camacho,Midfielder,Portugal,22/05/2000,175,\N
1451,Sean Raggett,Defender,England,17/04/1993,181,\N
1452,Largie Ramazani,Forward,Belgium,27/02/2001,167,\N
1453,Aaron Ramsey,Midfielder,Wales,26/12/1990,178,\N
1454,Panagiotis Retsos,Defender,Greece,09/08/1998,186,\N
1455,Jordan Rhodes,Forward,Scotland,05/02/1990,185,\N
1456,Diego Rico,Defender,Spain,23/02/1993,180,\N
1457,Callum Robinson,Forward,Ireland,02/02/1995,178,\N
1458,Roderick Miranda,Defender,Portugal,30/03/1991,191,\N
1459,Jack Roles,Midfielder,Cyprus,26/02/1999,\N,\N
1460,Will Russ,Forward,Wales,08/11/2002,\N,\N
1461,Bakary Sako,Midfielder,Mali,26/04/1988,183,\N
1462,Ismaïla Sarr,Forward,Senegal,25/02/1998,185,\N
1463,Christian Saydee,Forward,England,10/05/2002,184,\N
1464,Morgan Schneiderlin,Midfielder,France,08/11/1989,181,\N
1465,Joel Senior,Defender,England,24/06/1999,181,\N
1466,Sam Sherring,Defender,England,08/05/2000,\N,\N
1467,Jack Simpson,Defender,England,18/12/1996,178,\N
1468,Josh Sims,Midfielder,England,28/03/1997,174,\N
1469,Jerome Sinclair,Forward,England,20/09/1996,173,\N
1470,Callum Slattery,Midfielder,England,08/02/1999,175,\N
1471,Dominic Solanke,Forward,England,14/09/1997,187,80
1472,Pape Souaré,Defender,Senegal,06/06/1990,178,\N
1473,Bayli Spencer-Adams,Defender,Guyana,26/06/2001,\N,\N
1474,Julian Speroni,Goalkeeper,Argentina,18/05/1979,186,\N
1475,Dennis Srbeny,Forward,Germany,05/05/1994,189,\N
1476,Jack Stacey,Defender,England,06/04/1996,180,62
1477,Junior Stanislas,Midfielder,England,26/11/1989,183,76
1478,Richard Stearman,Defender,England,19/08/1987,191,\N
1479,Michael Stensgaard,Goalkeeper,Denmark,01/09/1974,188,\N
1480,Jamie Sterry,Defender,England,21/11/1995,180,\N
1481,Enda Stevens,Defender,Ireland,09/07/1990,183,\N
1482,Daniel Sturridge,Forward,England,01/09/1989,188,\N
1483,Denis Suárez,Midfielder,Spain,06/01/1994,176,\N
1484,Andrew Surman,Midfielder,England,20/08/1986,178,\N
1485,Sam Surridge,Forward,England,28/07/1998,191,77
1486,Markus Suttner,Defender,Austria,16/04/1987,179,\N
1487,Alexander Sørloth,Forward,Norway,05/12/1995,195,\N
1488,Shani Tarashaj,Forward,Switzerland,07/02/1995,176,\N
1489,Alexander Tettey,Midfielder,Norway,04/04/1986,180,\N
1490,Timi Odusina,Defender,England,28/10/1999,\N,\N
1491,Toni Martínez,Forward,Spain,30/06/1997,180,\N
1492,Adama Traoré,Forward,Spain,25/01/1996,178,86
1493,Mark Travers,Goalkeeper,Ireland,18/05/1999,191,82
1494,Aaron Tshibola,Midfielder,DR Congo,02/01/1995,190,\N
1495,Joe Tupper,Goalkeeper,England,15/11/1997,\N,\N
1496,Leonardo Ulloa,Forward,Argentina,26/07/1986,188,\N
1497,Antonio Valencia,Defender,Ecuador,04/08/1985,180,\N
1498,Jesús Vallejo,Defender,Spain,05/01/1997,184,\N
1499,Sam Vokes,Forward,Wales,21/10/1989,186,\N
1500,Kyle Walker,Defender,England,28/05/1990,178,70
1501,Jonathan Walters,Forward,Ireland,20/09/1983,183,\N
1502,Victor Wanyama,Midfielder,Kenya,25/06/1991,188,\N
1503,Stephen Ward,Defender,Ireland,20/08/1985,184,\N
1504,Conor Washington,Forward,Northern Ireland,18/05/1992,178,\N
1505,Elliot Watt,Midfielder,Scotland,11/03/2000,175,\N
1506,Kelland Watts,Defender,England,03/11/1999,192,\N
1507,Nahki Wells,Forward,Bermuda,01/06/1990,170,\N
1508,Glenn Whelan,Midfielder,Ireland,13/01/1984,180,\N
1509,Yanic-Sonny Wildschut,Forward,Suriname,01/11/1991,187,\N
1510,Jetro Willems,Defender,Netherlands,30/03/1994,169,\N
1511,Jonathan Williams,Midfielder,Wales,09/10/1993,168,\N
1512,Callum Wilson,Forward,England,27/02/1992,180,66
1513,Henry Wise,Midfielder,England,01/01/2000,174,\N
1514,Ashley Young,Defender,England,09/07/1985,175,65
1515,Pablo Zabaleta,Defender,Argentina,16/01/1985,176,\N
1516,Marvin Zeegelaar,Defender,Netherlands,12/08/1990,186,\N
1517,Jordan Zemura,Defender,Zimbabwe,14/11/1999,173,\N
1518,Nabili Zoubdi Touaizi,Forward,Morocco,01/02/2001,183,\N
1519,Chuba Akpom,Forward,England,09/10/1995,183,\N
1520,Alfie Jones,Defender,England,07/10/1997,191,\N
1521,Paulo Alves,Midfielder,Portugal,25/12/1997,176,\N
1522,Floyd Ayité,Midfielder,Togo,15/12/1988,175,\N
1523,Ryan Babel,Forward,Netherlands,19/12/1986,185,\N
1524,Leandro Bacuna,Midfielder,Curacao,21/08/1991,187,\N
1525,Sam Baldock,Forward,England,15/03/1989,170,\N
1526,Leon Balogun,Defender,Nigeria,28/06/1988,190,\N
1527,Sol Bamba,Defender,Cote D’Ivoire,13/01/1985,190,\N
1528,Connor Barrett,Defender,England,01/03/2002,\N,\N
1529,Joe Bennett,Defender,England,28/03/1990,183,\N
1530,Daley Blind,Defender,Netherlands,09/03/1990,180,\N
1531,Jack Bodenham,Defender,Wales,29/09/1999,\N,\N
1532,Jérémie Boga,Forward,Cote D’Ivoire,03/01/1997,172,\N
1533,Ádám Bogdán,Goalkeeper,Hungary,27/09/1987,193,\N
1534,Omar Bogle,Forward,England,26/07/1992,187,\N
1535,Brad Smith,Defender,Australia,09/04/1994,178,\N
1536,Brian Murphy,Goalkeeper,Ireland,07/05/1983,183,\N
1537,Ciaron Brown,Defender,Northern Ireland,14/01/1998,185,\N
1538,Craig Bryson,Midfielder,Scotland,06/11/1986,170,\N
1539,Harry Burgoyne,Goalkeeper,England,28/12/1996,195,\N
1540,Reece Burke,Defender,England,02/09/1996,189,\N
1541,Yohan Cabaye,Midfielder,France,14/01/1986,174,\N
1542,Lee Camp,Goalkeeper,Northern Ireland,22/08/1984,183,\N
1543,Emre Can,Midfielder,Germany,12/01/1994,186,\N
1544,Baily Cargill,Defender,England,05/07/1995,189,\N
1545,Michael Carrick,Midfielder,England,28/07/1981,188,\N
1546,Chris Löwe,Defender,Germany,16/04/1989,175,\N
1547,Ibrahima Cissé,Midfielder,Guinea,28/02/1994,184,\N
1548,Bradley Collins,Goalkeeper,England,18/02/1997,184,\N
1549,Thibaut Courtois,Goalkeeper,Belgium,11/05/1992,200,\N
1550,Cameron Coxe,Defender,Wales,18/12/1998,185,\N
1551,Cristián Cuevas,Defender,Chile,02/04/1995,173,\N
1552,Loïc Damour,Midfielder,France,08/01/1991,180,\N
1553,Steven Davis,Midfielder,Northern Ireland,01/01/1985,173,\N
1554,Damien Delaney,Defender,Ireland,20/07/1981,191,\N
1555,Alex Denny,Midfielder,England,12/04/2000,186,\N
1556,Laurent Depoitre,Forward,Belgium,07/12/1988,191,\N
1557,Sylvain Deslandes,Defender,France,25/04/1997,178,\N
1558,Adama Diakhaby,Forward,France,05/07/1996,184,\N
1559,Diego Cavalieri,Goalkeeper,Brazil,01/12/1982,189,\N
1560,Brice Dja Djédjé,Defender,Cote D’Ivoire,23/12/1990,170,\N
1561,Vlad Dragomir,Midfielder,Romania,24/04/1999,178,\N
1562,Aleksandar Dragovic,Defender,Austria,06/03/1991,186,\N
1563,Demeaco Duhaney,Defender,England,13/10/1998,180,\N
1564,Stephen Duke-McKenna,Midfielder,Guyana,17/08/2000,\N,\N
1565,Erik Durm,Defender,Germany,12/05/1992,182,\N
1566,Ethan Ebanks-Landell,Defender,England,16/12/1992,188,\N
1567,Bruno Ecuele Manga,Defender,Gabon,16/07/1988,186,\N
1568,Rarmani Edmonds-Green,Defender,England,14/01/1999,\N,\N
1569,Eduardo,Goalkeeper,Portugal,19/09/1982,187,\N
1570,Tayo Edun,Midfielder,England,14/05/1998,170,\N
1571,Neil Etheridge,Goalkeeper,Philippines,07/02/1990,188,\N
1572,Patrice Evra,Defender,France,15/05/1981,174,\N
1573,Adam Federici,Goalkeeper,Australia,31/01/1985,188,\N
1574,Liam Feeney,Midfielder,England,28/04/1986,183,\N
1575,Jon Flanagan,Defender,England,01/01/1993,181,\N
1576,Michael Folivi,Forward,England,25/02/1998,180,\N
1577,Marlon Fossey,Defender,United States,09/09/1998,180,\N
1578,Sam Gallagher,Forward,England,15/09/1995,194,\N
1579,Aleix García,Midfielder,Spain,28/06/1997,173,\N
1580,Benjamín Garré,Midfielder,Argentina,11/07/2000,172,\N
1581,Charlie Gilmour,Midfielder,Scotland,11/02/1999,171,\N
1582,Connor Goldson,Defender,England,18/12/1992,191,\N
1583,Anthony Gordon,Forward,England,24/02/2001,\N,\N
1584,Jon Gorenc Stankovic,Defender,Slovenia,14/01/1996,190,\N
1585,Frédéric Gounongbe,Forward,Benin,01/05/1988,191,\N
1586,Lewis Grabban,Forward,England,12/01/1988,183,\N
1587,Jordan Graham,Midfielder,England,05/03/1995,182,\N
1588,Karlan Grant,Forward,England,18/09/1997,180,\N
1589,Robert Green,Goalkeeper,England,18/01/1980,187,\N
1590,Greg Cunningham,Defender,Ireland,31/01/1991,183,\N
1591,Aron Gunnarsson,Midfielder,Iceland,22/04/1989,178,\N
1592,Florent Hadergjonaj,Defender,Kosovo,31/07/1994,182,\N
1593,Massadio Haïdara,Defender,Mali,02/12/1992,179,\N
1594,Gregory Halford,Defender,England,08/12/1984,193,\N
1595,Ben Hamer,Goalkeeper,England,20/11/1987,192,\N
1596,Kadeem Harris,Midfielder,England,08/06/1993,175,\N
1597,Isaac Hayden,Midfielder,England,22/03/1995,185,\N
1598,Eden Hazard,Forward,Belgium,07/01/1991,175,\N
1599,Rhys Healey,Forward,England,06/12/1994,180,\N
1600,Michael Hefele,Defender,Germany,01/09/1990,192,\N
1601,Jordan Henderson,Midfielder,England,17/06/1990,182,67
1602,Dion Henry,Goalkeeper,England,12/09/1997,180,\N
1603,Jordy Hiwula-Mayifuila,Forward,England,21/09/1994,178,\N
1604,Shaun Hobson,Defender,England,29/06/1998,\N,\N
1605,Jonathan Hogg,Midfielder,England,06/12/1988,170,\N
1606,Junior Hoilett,Midfielder,Canada,05/06/1990,173,\N
1607,Tareiq Holmes-Dennis,Defender,England,31/10/1995,175,\N
1608,Fraser Hornby,Forward,Scotland,13/09/1999,195,\N
1609,Sam Hughes,Defender,England,15/04/1997,\N,\N
1610,Lloyd Humphries,Midfielder,Wales,03/10/1997,\N,\N
1611,Uwe Hünemeier,Defender,Germany,09/01/1986,189,\N
1612,Des Hutchinson,Midfielder,Ireland,05/12/1996,\N,\N
1613,Robert Huth,Defender,Germany,18/08/1984,191,\N
1614,Emerson Hyndman,Midfielder,United States,09/04/1996,170,\N
1615,Carl Ikeme,Goalkeeper,Nigeria,08/06/1986,188,\N
1616,Dejan Iliev,Goalkeeper,North Macedonia,25/02/1995,195,\N
1617,Rohan Ince,Midfielder,England,08/11/1992,191,\N
1618,Ben Jackson,Defender,England,22/02/2001,\N,\N
1619,Matty James,Midfielder,England,22/07/1991,181,\N
1620,Moritz Jenz,Defender,Germany,30/04/1999,190,\N
1621,Jesús Gámez,Defender,Spain,10/04/1985,177,\N
1622,João Mário,Midfielder,Portugal,19/01/1993,179,\N
1623,Declan John,Defender,Wales,30/06/1995,178,\N
1624,Jonathan Dinzeyi,Defender,England,13/10/1999,\N,\N
1625,Juninho Bacuna,Midfielder,Curacao,07/08/1997,178,\N
1626,Elias Kachunga,Forward,DR Congo,22/04/1992,178,\N
1627,Mattias Käit,Midfielder,Estonia,29/06/1998,186,\N
1628,Orestis Karnezis,Goalkeeper,Greece,11/07/1985,189,\N
1629,Olarenwaju Kayode,Forward,Nigeria,08/05/1993,176,\N
1630,Matthew Kennedy,Defender,Northern Ireland,01/11/1994,175,\N
1631,Davy Klaassen,Midfielder,Netherlands,21/02/1993,179,\N
1632,Shayne Lavery,Forward,Northern Ireland,08/12/1998,\N,\N
1633,Lee Chung-Yong,Midfielder,South Korea,02/07/1988,180,\N
1634,Harry Lewis,Goalkeeper,England,20/12/1997,191,\N
1635,Jason Lokilo,Midfielder,DR Congo,17/09/1998,175,\N
1636,Levi Lumeka,Forward,England,05/09/1998,170,\N
1637,Niki Mäenpää,Goalkeeper,Finland,23/01/1985,190,\N
1638,Pablo Maffeo,Defender,Spain,12/07/1997,172,\N
1639,Moses Makasi,Midfielder,England,22/09/1995,\N,\N
1640,Scott Malone,Defender,England,25/03/1991,189,\N
1641,Marcelo Djaló,Defender,Guinea-Bissau,08/10/1993,193,\N
1642,Dean Marney,Midfielder,England,31/01/1984,183,\N
1643,Brandon Mason,Defender,England,30/09/1997,173,\N
1644,Conor Masterson,Defender,Ireland,08/09/1998,\N,\N
1645,Rabbi Matondo,Forward,Wales,09/09/2000,175,\N
1646,Chancel Mbemba,Defender,DR Congo,08/08/1994,182,\N
1647,Isaac Mbenza,Forward,Belgium,08/03/1996,187,\N
1648,Allan McGregor,Goalkeeper,Scotland,31/01/1982,183,\N
1649,Ibrahim Meite,Forward,England,29/07/1996,188,\N
1650,Nathaniel Mendez-Laing,Midfielder,England,15/04/1992,180,\N
1651,Mikel Merino,Midfielder,Spain,22/06/1996,188,\N
1652,Per Mertesacker,Defender,Germany,29/09/1984,198,\N
1653,Demetri Mitchell,Defender,England,11/01/1997,181,\N
1654,Ramiro Mori,Defender,Argentina,05/03/1991,186,\N
1655,Sean Morrison,Defender,England,08/01/1991,193,\N
1656,Steve Mounié,Forward,Benin,29/09/1994,190,\N
1657,Joy Mukena,Defender,England,03/07/1999,\N,\N
1658,Josh Murphy,Midfielder,England,24/02/1995,173,\N
1659,Ahmed Musa,Forward,Nigeria,14/10/1992,171,\N
1660,Alfred N'Diaye,Midfielder,Senegal,06/03/1990,193,\N
1661,Mikael Ndjoli,Forward,England,16/12/1998,183,\N
1662,Didier Ndong,Midfielder,Gabon,17/06/1994,179,\N
1663,Vashon Neufville,Defender,England,18/07/1999,173,\N
1664,Håvard Nordtveit,Defender,Norway,21/06/1990,188,\N
1665,Lewis O'Brien,Midfielder,England,14/10/1998,173,63
1666,Stuart O'Keefe,Midfielder,England,04/03/1991,173,\N
1667,Tashan Oakley-Boothe,Midfielder,England,14/02/2000,182,\N
1668,Phil Ofosu-Ayeh,Defender,Ghana,15/09/1991,181,\N
1669,Nathanael Ogbeta,Defender,England,28/04/2001,\N,\N
1670,Prince Alban Oniangué,Midfielder,Congo,04/11/1988,190,\N
1671,Jordi Osei-Tutu,Defender,England,02/10/1998,176,\N
1672,Costel Pantilimon,Goalkeeper,Romania,01/02/1987,203,\N
1673,Josh Pask,Defender,England,01/11/1997,187,\N
1674,Callum Paterson,Forward,Scotland,13/10/1994,183,\N
1675,Jack Payne,Midfielder,England,25/10/1994,165,\N
1676,Pedro Pereira,Midfielder,Portugal,28/06/1998,173,\N
1677,Lucas Pérez,Forward,Spain,10/09/1988,180,\N
1678,Jérémy Pied,Defender,France,23/02/1989,174,\N
1679,Anthony Pilkington,Midfielder,Ireland,06/06/1988,180,\N
1680,Alex Pritchard,Midfielder,England,03/05/1993,171,\N
1681,Collin Quaner,Forward,Germany,18/06/1991,191,\N
1682,Erdal Rakip,Midfielder,North Macedonia,13/02/1996,180,\N
1683,Joe Ralls,Midfielder,England,12/10/1993,183,\N
1684,Ramadan Sobhi,Midfielder,Egypt,23/01/1997,189,\N
1685,Jeff Reine-Adélaïde,Midfielder,France,17/01/1998,183,\N
1686,Jazz Richards,Defender,Wales,12/04/1991,185,\N
1687,Patrick Roberts,Midfielder,England,05/02/1997,168,\N
1688,Joel Robles,Goalkeeper,Spain,17/06/1990,195,78
1689,Liam Rosenior,Defender,England,09/07/1984,178,\N
1690,Aaron Rowe,Midfielder,England,07/09/2000,\N,\N
1691,Rui Fonte,Forward,Portugal,23/04/1990,179,\N
1692,Abdelhamid Sabiri,Midfielder,Morocco,28/11/1996,186,\N
1693,Emiliano Sala,Forward,Argentina,31/10/1990,187,\N
1694,Martin Samuelsen,Midfielder,Norway,17/04/1997,189,\N
1695,Santi Cazorla,Midfielder,Spain,13/12/1984,168,\N
1696,Sean Scannell,Midfielder,Ireland,17/09/1990,176,\N
1697,Christopher Schindler,Defender,Germany,29/04/1990,188,\N
1698,Ryan Schofield,Goalkeeper,England,11/12/1999,190,\N
1699,André Schürrle,Midfielder,Germany,06/11/1990,184,\N
1700,Kyle Scott,Midfielder,United States,22/12/1997,172,\N
1701,Matz Sels,Goalkeeper,Belgium,26/02/1992,188,\N
1702,Samuel Sharrock-Peplow,Midfielder,England,14/07/2002,\N,\N
1703,Steve Sidwell,Midfielder,England,14/12/1982,178,\N
1704,Jiri Skalak,Midfielder,Czech Republic,12/03/1992,177,\N
1705,Adam Smith,Defender,England,29/04/1991,180,78
1706,Alex Smithies,Goalkeeper,England,05/03/1990,185,84
1707,Ben Stevenson,Midfielder,England,23/03/1997,183,\N
1708,Stuart Taylor,Goalkeeper,England,28/11/1980,198,\N
1709,Dusan Tadic,Forward,Serbia,20/11/1988,181,\N
1710,Taye Ashby-Hammond,Goalkeeper,England,21/03/1999,186,\N
1711,Kyle Taylor,Midfielder,England,26/05/1999,167,\N
1712,George Thomas,Midfielder,Wales,24/03/1997,173,\N
1713,Jared Thompson,Goalkeeper,Northern Ireland,23/02/1999,\N,\N
1714,Jón Thorsteinsson,Forward,Iceland,26/11/1998,177,\N
1715,Lee Tomlin,Forward,England,12/01/1989,180,\N
1716,Yaya Touré,Midfielder,Cote D’Ivoire,13/05/1983,188,\N
1717,Richard Towell,Midfielder,Ireland,17/07/1991,173,\N
1718,Shilow Tracey,Midfielder,England,29/04/1998,179,\N
1719,Armand Traore,Defender,Senegal,08/10/1989,185,\N
1720,Rajiv van La Parra,Midfielder,Netherlands,04/06/1991,181,\N
